experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,field_mode,variant_name,variant_slug,fit_path,N,T,s,latent_rank,optimizer_mode,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,status
confounding_strong_6,confounding_strong_6,confounding_strong_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_6,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e2,treatment_split_rank_1_uv_1_e2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_6/fits_baselines/treatment_split_rank_1_uv_1_e2,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.01,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_6,confounding_strong_6,confounding_strong_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_6,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_6/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_7,confounding_strong_7,confounding_strong_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_7,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e2,treatment_split_rank_1_uv_1_e2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_7/fits_baselines/treatment_split_rank_1_uv_1_e2,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.01,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_7,confounding_strong_7,confounding_strong_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_7,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_7/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_8,confounding_strong_8,confounding_strong_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e2,treatment_split_rank_1_uv_1_e2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8/fits_baselines/treatment_split_rank_1_uv_1_e2,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.01,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_8,confounding_strong_8,confounding_strong_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_8/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_9,confounding_strong_9,confounding_strong_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_9,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e2,treatment_split_rank_1_uv_1_e2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_9/fits_baselines/treatment_split_rank_1_uv_1_e2,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.01,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_9,confounding_strong_9,confounding_strong_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_9,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_9/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_10,confounding_strong_10,confounding_strong_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_10,generated,generated,confounded_low_rank,treatment_split_rank_1_uv_1_e2,treatment_split_rank_1_uv_1_e2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_10/fits_baselines/treatment_split_rank_1_uv_1_e2,500,50,0,1,alternating_treatment_split_latent_rank,0.0,0.0,0.01,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
confounding_strong_10,confounding_strong_10,confounding_strong_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_10,generated,generated,confounded_low_rank,treatment_shared_unit_rank_3_uv_1_e1,treatment_shared_unit_rank_3_uv_1_e1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Synthetic/confounding_strong_10/fits_baselines/treatment_shared_unit_rank_3_uv_1_e1,500,50,0,3,alternating_treatment_shared_unit_latent_rank,0.0,0.0,0.1,"{'beta': 0.0, 'xi': 0.0, 'eta': 0.0}",completed
